WARNING - METER - No observers have been added to this run
INFO - METER - Running command 'main'
INFO - METER - Started
/home/crk/miniconda3/envs/ExAi/lib/python3.10/site-packages/huggingface_hub/file_download.py:1142: FutureWarning: `resume_download` is deprecated and will be removed in version 1.0.0. Downloads always resume when possible. If you want to force a new download, use `force_download=True`.
  warnings.warn(
Some weights of RobertaModel were not initialized from the model checkpoint at roberta-base and are newly initialized: ['roberta.pooler.dense.bias', 'roberta.pooler.dense.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
HEREEEE
Load 3303 data from split(s) valid.
Load 3303 data from split(s) valid.
  0%|          | 0/3303 [00:00<?, ?it/s]/home/crk/miniconda3/envs/ExAi/lib/python3.10/site-packages/transformers/modeling_utils.py:881: FutureWarning: The `device` argument is deprecated and will be removed in v5 of Transformers.
  warnings.warn(
Text+: 0.0 | Text-: 0.0 | Image+: 100.0 | Image-: 100.0:   0%|          | 0/3303 [00:04<?, ?it/s]
Text+: 5.98 | Text-: 5.98 | Image+: 32.95 | Image-: 32.95:  92%|█████████▏| 3051/3303 [3:12:00<16:16,  3.88s/it]
Text+: 5.98 | Text-: 5.98 | Image+: 32.95 | Image-: 32.95:  92%|█████████▏| 3052/3303 [3:12:01<16:06,  3.85s/it]
Text+: 5.98 | Text-: 5.98 | Image+: 32.97 | Image-: 32.97:  92%|█████████▏| 3052/3303 [3:12:04<16:06,  3.85s/it]
Text+: 5.98 | Text-: 5.98 | Image+: 32.97 | Image-: 32.97:  92%|█████████▏| 3053/3303 [3:12:04<15:39,  3.76s/it]
Text+: 5.98 | Text-: 5.98 | Image+: 32.99 | Image-: 32.99:  92%|█████████▏| 3053/3303 [3:12:07<15:39,  3.76s/it]
Text+: 5.98 | Text-: 5.98 | Image+: 32.99 | Image-: 32.99:  92%|█████████▏| 3054/3303 [3:12:08<15:15,  3.68s/it]
Text+: 5.97 | Text-: 5.97 | Image+: 32.98 | Image-: 32.98:  92%|█████████▏| 3054/3303 [3:12:11<15:15,  3.68s/it]
Text+: 5.97 | Text-: 5.97 | Image+: 32.98 | Image-: 32.98:  92%|█████████▏| 3055/3303 [3:12:11<14:53,  3.60s/it]
Text+: 5.97 | Text-: 5.97 | Image+: 33.0 | Image-: 33.0:  92%|█████████▏| 3055/3303 [3:12:14<14:53,  3.60s/it]  
Text+: 5.97 | Text-: 5.97 | Image+: 33.0 | Image-: 33.0:  93%|█████████▎| 3056/3303 [3:12:15<14:34,  3.54s/it]
Text+: 5.97 | Text-: 5.97 | Image+: 32.99 | Image-: 32.99:  93%|█████████▎| 3056/3303 [3:12:18<14:34,  3.54s/it]
Text+: 5.97 | Text-: 5.97 | Image+: 32.99 | Image-: 32.99:  93%|█████████▎| 3057/3303 [3:12:18<14:18,  3.49s/it]
Text+: 5.97 | Text-: 5.97 | Image+: 33.0 | Image-: 33.0:  93%|█████████▎| 3057/3303 [3:12:21<14:18,  3.49s/it]  
Text+: 5.97 | Text-: 5.97 | Image+: 33.0 | Image-: 33.0:  93%|█████████▎| 3058/3303 [3:12:22<14:11,  3.47s/it]
Text+: 5.97 | Text-: 5.97 | Image+: 32.99 | Image-: 32.99:  93%|█████████▎| 3058/3303 [3:12:24<14:11,  3.47s/it]
Text+: 5.97 | Text-: 5.97 | Image+: 32.99 | Image-: 32.99:  93%|█████████▎| 3059/3303 [3:12:25<13:41,  3.37s/it]
Text+: 5.96 | Text-: 5.96 | Image+: 32.98 | Image-: 32.98:  93%|█████████▎| 3059/3303 [3:12:28<13:41,  3.37s/it]
Text+: 5.96 | Text-: 5.96 | Image+: 32.98 | Image-: 32.98:  93%|█████████▎| 3060/3303 [3:12:28<13:37,  3.36s/it]
Text+: 5.96 | Text-: 5.96 | Image+: 33.0 | Image-: 33.0:  93%|█████████▎| 3060/3303 [3:12:31<13:37,  3.36s/it]  
Text+: 5.96 | Text-: 5.96 | Image+: 33.0 | Image-: 33.0:  93%|█████████▎| 3061/3303 [3:12:31<13:35,  3.37s/it]
Text+: 5.96 | Text-: 5.96 | Image+: 33.0 | Image-: 33.0:  93%|█████████▎| 3061/3303 [3:12:34<13:35,  3.37s/it]
Text+: 5.96 | Text-: 5.96 | Image+: 33.0 | Image-: 33.0:  93%|█████████▎| 3062/3303 [3:12:35<13:34,  3.38s/it]
Text+: 5.96 | Text-: 5.96 | Image+: 32.99 | Image-: 32.99:  93%|█████████▎| 3062/3303 [3:12:38<13:34,  3.38s/it]
Text+: 5.96 | Text-: 5.96 | Image+: 32.99 | Image-: 32.99:  93%|█████████▎| 3063/3303 [3:12:38<13:30,  3.38s/it]
Text+: 5.96 | Text-: 5.96 | Image+: 33.01 | Image-: 33.01:  93%|█████████▎| 3063/3303 [3:12:41<13:30,  3.38s/it]
Text+: 5.96 | Text-: 5.96 | Image+: 33.01 | Image-: 33.01:  93%|█████████▎| 3064/3303 [3:12:42<13:27,  3.38s/it]
Text+: 5.95 | Text-: 5.95 | Image+: 33.0 | Image-: 33.0:  93%|█████████▎| 3064/3303 [3:12:45<13:27,  3.38s/it]  
Text+: 5.95 | Text-: 5.95 | Image+: 33.0 | Image-: 33.0:  93%|█████████▎| 3065/3303 [3:12:45<13:25,  3.38s/it]
Text+: 5.95 | Text-: 5.95 | Image+: 32.99 | Image-: 32.99:  93%|█████████▎| 3065/3303 [3:12:48<13:25,  3.38s/it]
Text+: 5.95 | Text-: 5.95 | Image+: 32.99 | Image-: 32.99:  93%|█████████▎| 3066/3303 [3:12:48<13:35,  3.44s/it]
Text+: 5.95 | Text-: 5.95 | Image+: 32.98 | Image-: 32.98:  93%|█████████▎| 3066/3303 [3:12:52<13:35,  3.44s/it]
Text+: 5.95 | Text-: 5.95 | Image+: 32.98 | Image-: 32.98:  93%|█████████▎| 3067/3303 [3:12:52<13:25,  3.41s/it]
Text+: 5.95 | Text-: 5.95 | Image+: 32.97 | Image-: 32.97:  93%|█████████▎| 3067/3303 [3:12:55<13:25,  3.41s/it]
Text+: 5.95 | Text-: 5.95 | Image+: 32.97 | Image-: 32.97:  93%|█████████▎| 3068/3303 [3:12:55<13:06,  3.35s/it]
Text+: 5.95 | Text-: 5.95 | Image+: 32.96 | Image-: 32.96:  93%|█████████▎| 3068/3303 [3:12:58<13:06,  3.35s/it]
Text+: 5.95 | Text-: 5.95 | Image+: 32.96 | Image-: 32.96:  93%|█████████▎| 3069/3303 [3:12:58<13:03,  3.35s/it]
Text+: 5.94 | Text-: 5.94 | Image+: 32.94 | Image-: 32.94:  93%|█████████▎| 3069/3303 [3:13:01<13:03,  3.35s/it]
Text+: 5.94 | Text-: 5.94 | Image+: 32.94 | Image-: 32.94:  93%|█████████▎| 3070/3303 [3:13:02<12:52,  3.32s/it]
Text+: 5.94 | Text-: 5.94 | Image+: 32.93 | Image-: 32.93:  93%|█████████▎| 3070/3303 [3:13:04<12:52,  3.32s/it]
Text+: 5.94 | Text-: 5.94 | Image+: 32.93 | Image-: 32.93:  93%|█████████▎| 3071/3303 [3:13:05<12:38,  3.27s/it]
Text+: 5.94 | Text-: 5.94 | Image+: 32.92 | Image-: 32.92:  93%|█████████▎| 3071/3303 [3:13:08<12:38,  3.27s/it]
Text+: 5.94 | Text-: 5.94 | Image+: 32.92 | Image-: 32.92:  93%|█████████▎| 3072/3303 [3:13:08<12:46,  3.32s/it]
Text+: 5.94 | Text-: 5.94 | Image+: 32.91 | Image-: 32.91:  93%|█████████▎| 3072/3303 [3:13:11<12:46,  3.32s/it]
Text+: 5.94 | Text-: 5.94 | Image+: 32.91 | Image-: 32.91:  93%|█████████▎| 3073/3303 [3:13:11<12:35,  3.29s/it]
Text+: 5.94 | Text-: 5.94 | Image+: 32.9 | Image-: 32.9:  93%|█████████▎| 3073/3303 [3:13:14<12:35,  3.29s/it]  
Text+: 5.94 | Text-: 5.94 | Image+: 32.9 | Image-: 32.9:  93%|█████████▎| 3074/3303 [3:13:15<12:26,  3.26s/it]
Text+: 5.93 | Text-: 5.93 | Image+: 32.89 | Image-: 32.89:  93%|█████████▎| 3074/3303 [3:13:18<12:26,  3.26s/it]
Text+: 5.93 | Text-: 5.93 | Image+: 32.89 | Image-: 32.89:  93%|█████████▎| 3075/3303 [3:13:18<12:37,  3.32s/it]
Text+: 5.97 | Text-: 5.97 | Image+: 32.88 | Image-: 32.88:  93%|█████████▎| 3075/3303 [3:13:21<12:37,  3.32s/it]
Text+: 5.97 | Text-: 5.97 | Image+: 32.88 | Image-: 32.88:  93%|█████████▎| 3076/3303 [3:13:22<12:49,  3.39s/it]
Text+: 5.96 | Text-: 5.96 | Image+: 32.87 | Image-: 32.87:  93%|█████████▎| 3076/3303 [3:13:25<12:49,  3.39s/it]
Text+: 5.96 | Text-: 5.96 | Image+: 32.87 | Image-: 32.87:  93%|█████████▎| 3077/3303 [3:13:25<12:41,  3.37s/it]
Text+: 5.96 | Text-: 5.96 | Image+: 32.89 | Image-: 32.89:  93%|█████████▎| 3077/3303 [3:13:28<12:41,  3.37s/it]
Text+: 5.96 | Text-: 5.96 | Image+: 32.89 | Image-: 32.89:  93%|█████████▎| 3078/3303 [3:13:28<12:27,  3.32s/it]
Text+: 5.97 | Text-: 5.97 | Image+: 32.88 | Image-: 32.88:  93%|█████████▎| 3078/3303 [3:13:31<12:27,  3.32s/it]
Text+: 5.97 | Text-: 5.97 | Image+: 32.88 | Image-: 32.88:  93%|█████████▎| 3079/3303 [3:13:32<12:27,  3.34s/it]
Text+: 5.97 | Text-: 5.97 | Image+: 32.87 | Image-: 32.87:  93%|█████████▎| 3079/3303 [3:13:35<12:27,  3.34s/it]
Text+: 5.97 | Text-: 5.97 | Image+: 32.87 | Image-: 32.87:  93%|█████████▎| 3080/3303 [3:13:35<12:26,  3.35s/it]
Text+: 5.97 | Text-: 5.97 | Image+: 32.89 | Image-: 32.89:  93%|█████████▎| 3080/3303 [3:13:38<12:26,  3.35s/it]
Text+: 5.97 | Text-: 5.97 | Image+: 32.89 | Image-: 32.89:  93%|█████████▎| 3081/3303 [3:13:38<12:20,  3.33s/it]
Text+: 5.96 | Text-: 5.96 | Image+: 32.88 | Image-: 32.88:  93%|█████████▎| 3081/3303 [3:13:41<12:20,  3.33s/it]
Text+: 5.96 | Text-: 5.96 | Image+: 32.88 | Image-: 32.88:  93%|█████████▎| 3082/3303 [3:13:42<12:20,  3.35s/it]
Text+: 5.96 | Text-: 5.96 | Image+: 32.87 | Image-: 32.87:  93%|█████████▎| 3082/3303 [3:13:45<12:20,  3.35s/it]
Text+: 5.96 | Text-: 5.96 | Image+: 32.87 | Image-: 32.87:  93%|█████████▎| 3083/3303 [3:13:45<12:19,  3.36s/it]
Text+: 5.96 | Text-: 5.96 | Image+: 32.86 | Image-: 32.86:  93%|█████████▎| 3083/3303 [3:13:48<12:19,  3.36s/it]
Text+: 5.96 | Text-: 5.96 | Image+: 32.86 | Image-: 32.86:  93%|█████████▎| 3084/3303 [3:13:48<12:09,  3.33s/it]
Text+: 5.96 | Text-: 5.96 | Image+: 32.88 | Image-: 32.88:  93%|█████████▎| 3084/3303 [3:13:52<12:09,  3.33s/it]
Text+: 5.96 | Text-: 5.96 | Image+: 32.88 | Image-: 32.88:  93%|█████████▎| 3085/3303 [3:13:52<12:32,  3.45s/it]
Text+: 5.96 | Text-: 5.96 | Image+: 32.9 | Image-: 32.9:  93%|█████████▎| 3085/3303 [3:13:55<12:32,  3.45s/it]  
Text+: 5.96 | Text-: 5.96 | Image+: 32.9 | Image-: 32.9:  93%|█████████▎| 3086/3303 [3:13:55<12:24,  3.43s/it]
Text+: 5.95 | Text-: 5.95 | Image+: 32.93 | Image-: 32.93:  93%|█████████▎| 3086/3303 [3:13:58<12:24,  3.43s/it]
Text+: 5.95 | Text-: 5.95 | Image+: 32.93 | Image-: 32.93:  93%|█████████▎| 3087/3303 [3:13:59<12:23,  3.44s/it]
Text+: 5.95 | Text-: 5.95 | Image+: 32.91 | Image-: 32.91:  93%|█████████▎| 3087/3303 [3:14:02<12:23,  3.44s/it]
Text+: 5.95 | Text-: 5.95 | Image+: 32.91 | Image-: 32.91:  93%|█████████▎| 3088/3303 [3:14:02<12:16,  3.42s/it]
Text+: 5.95 | Text-: 5.95 | Image+: 32.94 | Image-: 32.94:  93%|█████████▎| 3088/3303 [3:14:05<12:16,  3.42s/it]
Text+: 5.95 | Text-: 5.95 | Image+: 32.94 | Image-: 32.94:  94%|█████████▎| 3089/3303 [3:14:06<12:09,  3.41s/it]
Text+: 5.98 | Text-: 5.98 | Image+: 32.93 | Image-: 32.93:  94%|█████████▎| 3089/3303 [3:14:08<12:09,  3.41s/it]
Text+: 5.98 | Text-: 5.98 | Image+: 32.93 | Image-: 32.93:  94%|█████████▎| 3090/3303 [3:14:09<11:48,  3.32s/it]
Text+: 5.98 | Text-: 5.98 | Image+: 32.95 | Image-: 32.95:  94%|█████████▎| 3090/3303 [3:14:12<11:48,  3.32s/it]
Text+: 5.98 | Text-: 5.98 | Image+: 32.95 | Image-: 32.95:  94%|█████████▎| 3091/3303 [3:14:12<11:36,  3.29s/it]
Text+: 5.98 | Text-: 5.98 | Image+: 32.94 | Image-: 32.94:  94%|█████████▎| 3091/3303 [3:14:15<11:36,  3.29s/it]
Text+: 5.98 | Text-: 5.98 | Image+: 32.94 | Image-: 32.94:  94%|█████████▎| 3092/3303 [3:14:15<11:39,  3.32s/it]
Text+: 5.99 | Text-: 5.99 | Image+: 32.93 | Image-: 32.93:  94%|█████████▎| 3092/3303 [3:14:18<11:39,  3.32s/it]
Text+: 5.99 | Text-: 5.99 | Image+: 32.93 | Image-: 32.93:  94%|█████████▎| 3093/3303 [3:14:19<11:48,  3.37s/it]
Text+: 5.99 | Text-: 5.99 | Image+: 32.92 | Image-: 32.92:  94%|█████████▎| 3093/3303 [3:14:22<11:48,  3.37s/it]
Text+: 5.99 | Text-: 5.99 | Image+: 32.92 | Image-: 32.92:  94%|█████████▎| 3094/3303 [3:14:22<11:53,  3.41s/it]
Text+: 5.99 | Text-: 5.99 | Image+: 32.9 | Image-: 32.9:  94%|█████████▎| 3094/3303 [3:14:25<11:53,  3.41s/it]  
Text+: 5.99 | Text-: 5.99 | Image+: 32.9 | Image-: 32.9:  94%|█████████▎| 3095/3303 [3:14:26<11:50,  3.42s/it]
Text+: 5.99 | Text-: 5.99 | Image+: 32.93 | Image-: 32.93:  94%|█████████▎| 3095/3303 [3:14:29<11:50,  3.42s/it]
Text+: 5.99 | Text-: 5.99 | Image+: 32.93 | Image-: 32.93:  94%|█████████▎| 3096/3303 [3:14:29<11:54,  3.45s/it]
Text+: 5.99 | Text-: 5.99 | Image+: 32.95 | Image-: 32.95:  94%|█████████▎| 3096/3303 [3:14:32<11:54,  3.45s/it]
Text+: 5.99 | Text-: 5.99 | Image+: 32.95 | Image-: 32.95:  94%|█████████▍| 3097/3303 [3:14:33<11:57,  3.48s/it]
Text+: 5.98 | Text-: 5.98 | Image+: 32.95 | Image-: 32.95:  94%|█████████▍| 3097/3303 [3:14:36<11:57,  3.48s/it]
Text+: 5.98 | Text-: 5.98 | Image+: 32.95 | Image-: 32.95:  94%|█████████▍| 3098/3303 [3:14:37<12:16,  3.59s/it]
Text+: 5.98 | Text-: 5.98 | Image+: 32.97 | Image-: 32.97:  94%|█████████▍| 3098/3303 [3:14:40<12:16,  3.59s/it]
Text+: 5.98 | Text-: 5.98 | Image+: 32.97 | Image-: 32.97:  94%|█████████▍| 3099/3303 [3:14:41<12:34,  3.70s/it]
Text+: 5.98 | Text-: 5.98 | Image+: 32.99 | Image-: 32.99:  94%|█████████▍| 3099/3303 [3:14:44<12:34,  3.70s/it]
Text+: 5.98 | Text-: 5.98 | Image+: 32.99 | Image-: 32.99:  94%|█████████▍| 3100/3303 [3:14:44<12:29,  3.69s/it]
Text+: 5.98 | Text-: 5.98 | Image+: 32.98 | Image-: 32.98:  94%|█████████▍| 3100/3303 [3:14:47<12:29,  3.69s/it]
Text+: 5.98 | Text-: 5.98 | Image+: 32.98 | Image-: 32.98:  94%|█████████▍| 3101/3303 [3:14:48<12:13,  3.63s/it]
Text+: 5.98 | Text-: 5.98 | Image+: 33.0 | Image-: 33.0:  94%|█████████▍| 3101/3303 [3:14:51<12:13,  3.63s/it]  
Text+: 5.98 | Text-: 5.98 | Image+: 33.0 | Image-: 33.0:  94%|█████████▍| 3102/3303 [3:14:51<11:54,  3.56s/it]
Text+: 5.97 | Text-: 5.97 | Image+: 32.99 | Image-: 32.99:  94%|█████████▍| 3102/3303 [3:14:54<11:54,  3.56s/it]
Text+: 5.97 | Text-: 5.97 | Image+: 32.99 | Image-: 32.99:  94%|█████████▍| 3103/3303 [3:14:54<11:38,  3.49s/it]
Text+: 5.97 | Text-: 5.97 | Image+: 33.01 | Image-: 33.01:  94%|█████████▍| 3103/3303 [3:14:58<11:38,  3.49s/it]
Text+: 5.97 | Text-: 5.97 | Image+: 33.01 | Image-: 33.01:  94%|█████████▍| 3104/3303 [3:14:58<11:33,  3.48s/it]
Text+: 5.97 | Text-: 5.97 | Image+: 33.0 | Image-: 33.0:  94%|█████████▍| 3104/3303 [3:15:01<11:33,  3.48s/it]  
Text+: 5.97 | Text-: 5.97 | Image+: 33.0 | Image-: 33.0:  94%|█████████▍| 3105/3303 [3:15:01<11:15,  3.41s/it]
Text+: 5.97 | Text-: 5.97 | Image+: 33.02 | Image-: 33.02:  94%|█████████▍| 3105/3303 [3:15:04<11:15,  3.41s/it]
Text+: 5.97 | Text-: 5.97 | Image+: 33.02 | Image-: 33.02:  94%|█████████▍| 3106/3303 [3:15:05<11:07,  3.39s/it]
Text+: 5.97 | Text-: 5.97 | Image+: 33.01 | Image-: 33.01:  94%|█████████▍| 3106/3303 [3:15:08<11:07,  3.39s/it]
Text+: 5.97 | Text-: 5.97 | Image+: 33.01 | Image-: 33.01:  94%|█████████▍| 3107/3303 [3:15:08<11:12,  3.43s/it]
Text+: 5.97 | Text-: 5.97 | Image+: 33.0 | Image-: 33.0:  94%|█████████▍| 3107/3303 [3:15:11<11:12,  3.43s/it]  
Text+: 5.97 | Text-: 5.97 | Image+: 33.0 | Image-: 33.0:  94%|█████████▍| 3108/3303 [3:15:11<11:00,  3.39s/it]
Text+: 5.96 | Text-: 5.96 | Image+: 32.99 | Image-: 32.99:  94%|█████████▍| 3108/3303 [3:15:14<11:00,  3.39s/it]
Text+: 5.96 | Text-: 5.96 | Image+: 32.99 | Image-: 32.99:  94%|█████████▍| 3109/3303 [3:15:15<10:48,  3.34s/it]
Text+: 5.96 | Text-: 5.96 | Image+: 32.98 | Image-: 32.98:  94%|█████████▍| 3109/3303 [3:15:18<10:48,  3.34s/it]
Text+: 5.96 | Text-: 5.96 | Image+: 32.98 | Image-: 32.98:  94%|█████████▍| 3110/3303 [3:15:18<10:48,  3.36s/it]
Text+: 5.96 | Text-: 5.96 | Image+: 33.0 | Image-: 33.0:  94%|█████████▍| 3110/3303 [3:15:21<10:48,  3.36s/it]  
Text+: 5.96 | Text-: 5.96 | Image+: 33.0 | Image-: 33.0:  94%|█████████▍| 3111/3303 [3:15:21<10:34,  3.30s/it]
Text+: 5.96 | Text-: 5.96 | Image+: 32.99 | Image-: 32.99:  94%|█████████▍| 3111/3303 [3:15:24<10:34,  3.30s/it]
Text+: 5.96 | Text-: 5.96 | Image+: 32.99 | Image-: 32.99:  94%|█████████▍| 3112/3303 [3:15:25<10:41,  3.36s/it]
Text+: 5.96 | Text-: 5.96 | Image+: 32.98 | Image-: 32.98:  94%|█████████▍| 3112/3303 [3:15:28<10:41,  3.36s/it]
Text+: 5.96 | Text-: 5.96 | Image+: 32.98 | Image-: 32.98:  94%|█████████▍| 3113/3303 [3:15:28<10:51,  3.43s/it]
Text+: 5.95 | Text-: 5.95 | Image+: 32.97 | Image-: 32.97:  94%|█████████▍| 3113/3303 [3:15:31<10:51,  3.43s/it]
Text+: 5.95 | Text-: 5.95 | Image+: 32.97 | Image-: 32.97:  94%|█████████▍| 3114/3303 [3:15:32<10:52,  3.45s/it]
Text+: 5.95 | Text-: 5.95 | Image+: 32.96 | Image-: 32.96:  94%|█████████▍| 3114/3303 [3:15:35<10:52,  3.45s/it]
Text+: 5.95 | Text-: 5.95 | Image+: 32.96 | Image-: 32.96:  94%|█████████▍| 3115/3303 [3:15:35<10:52,  3.47s/it]
Text+: 5.95 | Text-: 5.95 | Image+: 32.95 | Image-: 32.95:  94%|█████████▍| 3115/3303 [3:15:38<10:52,  3.47s/it]
Text+: 5.95 | Text-: 5.95 | Image+: 32.95 | Image-: 32.95:  94%|█████████▍| 3116/3303 [3:15:39<10:58,  3.52s/it]
Text+: 5.95 | Text-: 5.95 | Image+: 32.94 | Image-: 32.94:  94%|█████████▍| 3116/3303 [3:15:42<10:58,  3.52s/it]
Text+: 5.95 | Text-: 5.95 | Image+: 32.94 | Image-: 32.94:  94%|█████████▍| 3117/3303 [3:15:43<11:09,  3.60s/it]
Text+: 5.95 | Text-: 5.95 | Image+: 32.96 | Image-: 32.96:  94%|█████████▍| 3117/3303 [3:15:46<11:09,  3.60s/it]
Text+: 5.95 | Text-: 5.95 | Image+: 32.96 | Image-: 32.96:  94%|█████████▍| 3118/3303 [3:15:46<11:08,  3.61s/it]
Text+: 5.94 | Text-: 5.94 | Image+: 32.95 | Image-: 32.95:  94%|█████████▍| 3118/3303 [3:15:50<11:08,  3.61s/it]
Text+: 5.94 | Text-: 5.94 | Image+: 32.95 | Image-: 32.95:  94%|█████████▍| 3119/3303 [3:15:50<11:04,  3.61s/it]
Text+: 5.94 | Text-: 5.94 | Image+: 32.94 | Image-: 32.94:  94%|█████████▍| 3119/3303 [3:15:53<11:04,  3.61s/it]
Text+: 5.94 | Text-: 5.94 | Image+: 32.94 | Image-: 32.94:  94%|█████████▍| 3120/3303 [3:15:54<11:00,  3.61s/it]
Text+: 5.94 | Text-: 5.94 | Image+: 32.93 | Image-: 32.93:  94%|█████████▍| 3120/3303 [3:15:56<11:00,  3.61s/it]
Text+: 5.94 | Text-: 5.94 | Image+: 32.93 | Image-: 32.93:  94%|█████████▍| 3121/3303 [3:15:57<10:33,  3.48s/it]
Text+: 5.94 | Text-: 5.94 | Image+: 32.92 | Image-: 32.92:  94%|█████████▍| 3121/3303 [3:16:00<10:33,  3.48s/it]
Text+: 5.94 | Text-: 5.94 | Image+: 32.92 | Image-: 32.92:  95%|█████████▍| 3122/3303 [3:16:00<10:22,  3.44s/it]
Text+: 5.94 | Text-: 5.94 | Image+: 32.94 | Image-: 32.94:  95%|█████████▍| 3122/3303 [3:16:03<10:22,  3.44s/it]
Text+: 5.94 | Text-: 5.94 | Image+: 32.94 | Image-: 32.94:  95%|█████████▍| 3123/3303 [3:16:03<09:57,  3.32s/it]
Text+: 5.93 | Text-: 5.93 | Image+: 32.93 | Image-: 32.93:  95%|█████████▍| 3123/3303 [3:16:06<09:57,  3.32s/it]
Text+: 5.93 | Text-: 5.93 | Image+: 32.93 | Image-: 32.93:  95%|█████████▍| 3124/3303 [3:16:06<09:55,  3.33s/it]
Text+: 5.93 | Text-: 5.93 | Image+: 32.92 | Image-: 32.92:  95%|█████████▍| 3124/3303 [3:16:09<09:55,  3.33s/it]
Text+: 5.93 | Text-: 5.93 | Image+: 32.92 | Image-: 32.92:  95%|█████████▍| 3125/3303 [3:16:10<09:50,  3.32s/it]
Text+: 5.93 | Text-: 5.93 | Image+: 32.91 | Image-: 32.91:  95%|█████████▍| 3125/3303 [3:16:13<09:50,  3.32s/it]
Text+: 5.93 | Text-: 5.93 | Image+: 32.91 | Image-: 32.91:  95%|█████████▍| 3126/3303 [3:16:13<09:56,  3.37s/it]
Text+: 5.93 | Text-: 5.93 | Image+: 32.9 | Image-: 32.9:  95%|█████████▍| 3126/3303 [3:16:16<09:56,  3.37s/it]  
Text+: 5.93 | Text-: 5.93 | Image+: 32.9 | Image-: 32.9:  95%|█████████▍| 3127/3303 [3:16:17<10:02,  3.42s/it]
Text+: 5.94 | Text-: 5.94 | Image+: 32.89 | Image-: 32.89:  95%|█████████▍| 3127/3303 [3:16:20<10:02,  3.42s/it]
Text+: 5.94 | Text-: 5.94 | Image+: 32.89 | Image-: 32.89:  95%|█████████▍| 3128/3303 [3:16:20<09:57,  3.42s/it]
Text+: 5.93 | Text-: 5.93 | Image+: 32.88 | Image-: 32.88:  95%|█████████▍| 3128/3303 [3:16:23<09:57,  3.42s/it]
Text+: 5.93 | Text-: 5.93 | Image+: 32.88 | Image-: 32.88:  95%|█████████▍| 3129/3303 [3:16:24<09:54,  3.42s/it]
Text+: 5.93 | Text-: 5.93 | Image+: 32.9 | Image-: 32.9:  95%|█████████▍| 3129/3303 [3:16:27<09:54,  3.42s/it]  
Text+: 5.93 | Text-: 5.93 | Image+: 32.9 | Image-: 32.9:  95%|█████████▍| 3130/3303 [3:16:27<09:46,  3.39s/it]
Text+: 5.93 | Text-: 5.93 | Image+: 32.92 | Image-: 32.92:  95%|█████████▍| 3130/3303 [3:16:30<09:46,  3.39s/it]
Text+: 5.93 | Text-: 5.93 | Image+: 32.92 | Image-: 32.92:  95%|█████████▍| 3131/3303 [3:16:30<09:38,  3.36s/it]
Text+: 5.93 | Text-: 5.93 | Image+: 32.91 | Image-: 32.91:  95%|█████████▍| 3131/3303 [3:16:33<09:38,  3.36s/it]
Text+: 5.93 | Text-: 5.93 | Image+: 32.91 | Image-: 32.91:  95%|█████████▍| 3132/3303 [3:16:34<09:32,  3.35s/it]
Text+: 5.93 | Text-: 5.93 | Image+: 32.89 | Image-: 32.89:  95%|█████████▍| 3132/3303 [3:16:36<09:32,  3.35s/it]
Text+: 5.93 | Text-: 5.93 | Image+: 32.89 | Image-: 32.89:  95%|█████████▍| 3133/3303 [3:16:37<09:28,  3.34s/it]
Text+: 5.93 | Text-: 5.93 | Image+: 32.88 | Image-: 32.88:  95%|█████████▍| 3133/3303 [3:16:40<09:28,  3.34s/it]
Text+: 5.93 | Text-: 5.93 | Image+: 32.88 | Image-: 32.88:  95%|█████████▍| 3134/3303 [3:16:40<09:23,  3.33s/it]
Text+: 5.92 | Text-: 5.92 | Image+: 32.91 | Image-: 32.91:  95%|█████████▍| 3134/3303 [3:16:43<09:23,  3.33s/it]
Text+: 5.92 | Text-: 5.92 | Image+: 32.91 | Image-: 32.91:  95%|█████████▍| 3135/3303 [3:16:44<09:20,  3.34s/it]
Text+: 5.92 | Text-: 5.92 | Image+: 32.9 | Image-: 32.9:  95%|█████████▍| 3135/3303 [3:16:47<09:20,  3.34s/it]  
Text+: 5.92 | Text-: 5.92 | Image+: 32.9 | Image-: 32.9:  95%|█████████▍| 3136/3303 [3:16:47<09:29,  3.41s/it]
Text+: 5.92 | Text-: 5.92 | Image+: 32.88 | Image-: 32.88:  95%|█████████▍| 3136/3303 [3:16:50<09:29,  3.41s/it]
Text+: 5.92 | Text-: 5.92 | Image+: 32.88 | Image-: 32.88:  95%|█████████▍| 3137/3303 [3:16:50<09:22,  3.39s/it]
Text+: 5.92 | Text-: 5.92 | Image+: 32.87 | Image-: 32.87:  95%|█████████▍| 3137/3303 [3:16:53<09:22,  3.39s/it]
Text+: 5.92 | Text-: 5.92 | Image+: 32.87 | Image-: 32.87:  95%|█████████▌| 3138/3303 [3:16:54<09:15,  3.37s/it]
Text+: 5.92 | Text-: 5.92 | Image+: 32.9 | Image-: 32.9:  95%|█████████▌| 3138/3303 [3:16:57<09:15,  3.37s/it]  
Text+: 5.92 | Text-: 5.92 | Image+: 32.9 | Image-: 32.9:  95%|█████████▌| 3139/3303 [3:16:57<09:14,  3.38s/it]
Text+: 5.91 | Text-: 5.91 | Image+: 32.89 | Image-: 32.89:  95%|█████████▌| 3139/3303 [3:17:00<09:14,  3.38s/it]
